V1	V2	V3	V4	label
71	-2.245310285013657	-4.131111398372669	3.6907332650464415	2.8596633663154876	1
72	-0.4988712770576331	-6.02048416668724	5.022286582643974	3.7027298943084577	1
73	-2.3473134076226976	-3.201337431511652	3.21852552325989	4.079485247052284	1
74	-2.7980856975774833	-2.6078175470215674	3.0174717395987796	3.0323927779398936	1
75	-4.749740757248635	-6.068052549263913	-3.957618021467237	5.266558364662345	0
76	2.630440292769134	3.5481945714368655	-1.5860886879388678	-2.6007003277669827	1
77	1.5204394662257843	3.8904623124144573	-3.2759909124026576	-2.462812852860603	1
78	-4.079310194347631	-2.7507522596857203	3.024702381768485	3.400606991305853	1
79	-2.2258978156214857	-2.351734625275053	3.3816119427596223	-2.7247502678264457	0
80	-1.6246278486286823	-3.119513666277782	3.7364284188393215	2.5686758908457685	1
81	-2.801105066846735	-2.324434700677768	-2.8117135777432196	1.383229261728312	0
82	-3.0181346503939035	-2.8835659348854463	-2.6749762202079546	3.5414535055333207	0
83	3.467064086735541	3.261252052135484	-2.250370276242138	-2.488360313711594	1
84	3.7707558676129826	1.912720825596153	-3.644790097137686	-4.016331959750023	1
85	4.324735738590409	2.253168617927754	-1.3373872763158507	-2.65999013673382	1
86	3.500495391773119	6.129384240192849	-3.5454082282874273	-3.4172143036009284	1
87	3.7170389332468976	2.865115059275642	-2.837220054673454	-4.451794092271172	1
88	-3.8826080938829666	-3.793582287074301	3.0174071915616096	1.8736155806419648	1
89	-2.0170956367118595	-1.7351694005556686	-2.9775905965942493	2.147087746248048	0
90	-1.1311175941854374	-2.625979525934835	2.6339472950625042	-2.5094661824238687	0
91	-3.1033870420191665	-1.8929796636084257	3.8387612185513937	-3.2804376191323903	0
92	2.916306117808227	2.3027228463904077	-3.553941570738124	-3.04785202301716	1
93	-0.8660085259466079	-2.156608457284209	3.0004244421049178	-2.3487369468104085	0
94	-5.807105955424793	-5.30794391563325	-1.3825352348390427	3.057579378057234	0
95	-4.805686972414743	-0.8555990275685832	2.034267655729594	2.5340372338395727	1
96	3.7562872969653123	2.289042451396944	-0.3276690516491998	-3.065220230264179	1
97	-3.5952672751498165	-3.832272905189778	3.360258047645179	-2.3368102430860453	0
98	2.4627781309671835	3.786774342486632	-5.568712632620967	-3.2150806260226905	1
99	-4.096181806558455	-2.456854472592708	3.1452381054595997	3.415019312661792	1
100	3.0893549636947424	2.550834619151607	-4.054773641004644	-4.5673461370371315	1
101	0.835727193897676	-4.99794510827993	4.679896756847893	4.193986945286092	1
102	-3.791165431430728	-3.9274273569596834	-3.403937074442702	2.4766196937151292	0
103	-2.1350206330616954	-1.5930888595156623	-2.551665412479344	3.5409506833699167	0
104	-4.010937629008682	-2.0792647633565826	3.046177820186471	-4.244559093618833	0
105	-3.4322340408927214	-4.5120412643402945	3.5420892347046893	-2.164241421311078	0
106	-3.745123585485251	-3.144489414281378	0.9718240631332913	-3.989319337511211	0
107	-4.747217312137185	-5.165614775040574	-3.144517803188116	5.363330706276401	0
108	-3.23942243375256	-3.5155792827575802	-3.245276925076814	3.835658511225782	0
109	-1.8356383562562544	-2.9052442543185135	-4.85872603735486	4.368941536609605	0
110	-2.4300020252771466	-3.4447676116841177	2.3765053801089215	-2.9312148566086407	0
111	2.857883695596322	2.536199255737473	-0.9867749772966126	-3.4378677276050853	1
112	3.2118222635923606	1.553650462228307	-1.5109256044916175	-3.063937985279217	1
113	-1.964908768853119	-2.631944867664906	3.252214081224053	-2.2584909640161337	0
114	-1.5901866714874227	-1.9107587956490657	2.2871591086473657	-3.181439020671081	0
115	2.836515605817608	2.787269151515302	-3.4519526405326206	-2.7659523161325126	1
116	-2.2384757549034093	-4.090844457314279	2.9186480973976203	2.927735228056355	1
117	2.997679624384548	2.9878706351175377	-2.411227577337269	-2.0692030866386	1
118	-2.476301064547056	-2.386294397547605	2.404999293170075	-3.505015955060907	0
119	-3.910521183022763	-3.5235451495791787	-2.4427866107364196	3.0967039954914544	0
120	-2.9616284193015048	-3.6730932974388137	3.402813107661314	1.8855086792791118	1
121	2.339531543480157	5.022118530727717	-3.616854594177154	-2.635190902838218	1
122	2.675324982326555	2.533464820920608	-1.2158761213046956	-2.3694761630344496	1
123	-4.162146414626074	-2.783178987906885	3.3496939888523873	-3.582371824702962	0
124	-3.086039513627455	-3.1947356915218252	2.308017610584575	-3.0234746815904785	0
125	-5.180783864839475	-2.0286652240366276	2.6138740333208332	3.464260401132634	1
126	-1.6798233363239303	-4.166739940920043	4.1756763188739425	-1.2394985539582728	0
127	-2.8954556590434906	-2.9771767977659933	2.6121497618234484	4.016477757743492	1
128	-2.528905802213559	-4.877859265414466	4.45668752783351	-1.2454849905771663	0
129	-2.5097804870494826	-2.586748260599194	-3.198243031981712	2.4963548511144693	0
130	-5.03747757937807	-3.430647168490743	3.501380944836752	0.7961664600039011	1
131	-4.208150212305513	-2.989492175246306	2.938002212231938	0.8113066707396652	1
132	-2.1310332726456935	-2.733596534934911	3.804751418437657	-2.2963050395106306	0
133	3.3248966046008235	2.75783402567337	-2.943157305791877	-3.0862804580748597	1
134	2.9966211313980406	3.0045142605977864	-6.9527915320785105	-3.0277750492301174	1
135	-2.6896929900648594	-3.299071873254472	-3.059752640889557	3.6178720575748162	0
136	-0.7139416771312752	-4.319037919588283	4.036090498519545	0.6220657441872195	1
137	-3.20642121722313	-2.3757307971723867	-1.7364918645064344	1.622142572415767	0
138	-4.953593257492559	-5.077711867808285	-3.306470496352127	2.859817300103644	0
139	2.613896311048224	1.623930212412544	-3.0716191326055142	-2.4359999521236064	1
140	-2.126051903339408	-2.5114185186208147	2.4473033975669676	4.643053037242613	1
141	1.692721151458962	4.82312130513643	-4.995657214232109	-2.072238931973055	1
142	-5.74764700444595	0.39637237914445933	0.8701099391397573	4.878549753003922	1
143	-3.941318957713376	-3.85208165484565	2.353892098115228	2.66192099534632	1
144	-0.21097315990810417	-3.0913726952486345	2.1865380792609805	-2.2645251599606158	0
145	-4.308240945354576	-2.594867098530377	1.9089053491249888	-4.237236927696655	0
146	-2.0844806680113575	-2.7168225687927308	-4.071640278571359	3.0054664879393376	0
147	-4.638430980432135	-4.159691805269997	-1.9904276394096614	2.8868450513501083	0
148	-3.37955066473793	-2.921130388935069	3.134893290588163	-3.2611025885563145	0
149	-3.805180180427519	-4.752001425947275	2.515532997926279	2.4091011662787927	1
150	0.04269232401728473	-0.6982259866475524	-4.135551732307153	2.9440590207744513	0
151	-4.16956259342398	-2.0312915992939504	3.5800804088141156	-3.364439430761677	0
152	-3.3690737330233524	-3.5201571880686466	3.9729928911278227	-2.463939540117786	0
153	-3.3282085895573847	-3.4581662713635515	-3.296942788026234	2.581988138104676	0
154	-3.5735198822987986	-3.5306587075337768	3.2619489502031387	2.2664429550769145	1
155	-4.023766445221778	-2.4205216195110157	3.799984647748726	-3.143166526683319	0
156	-4.076641519793169	-3.5324494486384523	-2.543628582492669	2.0148393931733732	0
157	-0.8100217617047099	-4.884317729612727	4.274496582665472	2.416284244112786	1
158	-3.010964326148033	-3.306503513425982	-3.124306505639645	3.4667056297318832	0
159	-1.4948468582252055	-2.4118831466043997	2.452167824726403	-2.8050321418247215	0
160	-3.0414381644729738	-3.650768535448731	2.376635806391882	-3.012560344856485	0
161	-3.334428937406098	-3.5641035147880857	-3.0432276027614895	2.4521408938709905	0
162	-3.8026290738713944	-4.240719541378356	-3.2898266852656084	5.383214882934337	0
163	-3.7546547536413897	-2.3967365116720494	3.7233010328877456	-3.239458847739059	0
164	-3.9243418239657575	-2.2548935174425777	2.479696968592362	5.976289551876919	1
165	-2.112930830266192	-3.8105974338480544	3.3991860099523237	3.1336713713354016	1
166	-3.474632006868312	-3.2358506748243467	-2.8673689017731236	3.080684158478694	0
167	-1.0458852126376403	-0.553400101436992	-2.8850671291125796	1.8041445598309251	0
168	2.2619005713889297	5.647185211403947	-5.81714253997709	-3.604094851352224	1
169	-1.1202206314659349	-2.8043437625374588	3.168691100677367	3.0631015464278932	1
170	-1.4267617592810953	-1.9978283140296629	-4.386174349591958	1.8445643972216448	0
171	2.35616820713739	-4.630443278963013	4.957096185057262	4.805296112765509	1
172	-1.681934721818647	-3.7607809144184055	3.776760457784426	3.2207459389386726	1
173	3.0962446523510416	2.329670020847357	-2.472260840875018	-2.3485722453019244	1
174	-2.9454116707059015	-4.716243087624296	3.3716968983045845	1.8218224343135465	1
175	3.804230560747474	1.1384446045183712	-1.7863039480625655	-3.9455265668495145	1
176	-3.109948498805097	-3.6935818342204905	2.8560154525924366	-2.6364979064121483	0
177	-5.079222751544816	-5.128852120326599	-3.333937771387796	3.701411548116165	0
178	-1.762463076130066	-2.0646418413351606	-4.128589312751272	0.8162561383087921	0
179	-2.7461982943135017	-4.614891017680085	3.6435085400790443	1.821327412049012	1
180	-3.4417818854159123	-3.446123863015011	-3.001921498222388	4.964928254504839	0
181	-1.8774510079298103	-1.991256922928547	-3.4937683978492178	2.3131131157458737	0
182	-1.0970489750687746	-2.1984380665124323	-4.810209944936742	2.6192592947467106	0
183	-4.533135578816815	-1.5740286035509665	2.7357747032603483	3.033842384630737	1
184	2.630796809624078	3.146656859756889	-4.06054147335961	-2.25789730348332	1
185	-3.5598878065291037	-4.161026175716468	2.3541983374642115	-3.0163826723831195	0
186	4.138144037688368	2.286128776529962	-3.667618785763548	-3.8728370300371484	1
187	-3.2698342011697843	-2.263907096482982	3.5391283927312043	-2.9998266971996497	0
188	2.800341845788393	2.2701154410338864	-2.5169857455486864	-2.9110627312106656	1
189	-4.380657559980735	-4.488402195730295	-3.0226580055348373	3.4246714289804463	0
190	-5.591930743622047	-2.0229981857271104	2.1960467749611183	4.924844426116819	1
191	-2.9863382375937255	-2.858756694116859	-2.9221632595276024	3.882341752578041	0
192	-1.7529633832984148	-1.5573380571020567	-2.679884773299786	3.138467144664995	0
193	-2.742332882011281	-3.1275875248605542	-2.893571345349544	4.007332317643461	0
194	2.2784552618897593	4.540057420470385	-5.124779125299086	-2.981455820077379	1
195	-2.145599926926013	-3.359498031959072	-4.751471796117896	3.419625927283335	0
196	-1.9401507002572618	-1.6411381181095137	-3.0127847087889914	2.566586306721529	0
197	-3.1895084778579856	-2.13361304259548	0.7320473752843131	-4.557717743020351	0
198	3.4144559817970546	3.915629616725217	-2.3974607304036333	-3.4566046024520816	1
199	-3.1567237220499904	-2.1122049552857716	2.7497785740275784	2.431172949130244	1
200	-0.8047419709094372	-5.083728328678289	3.7432305707607503	3.867843934315854	1
201	-4.2879947431363945	-3.0962055702719713	2.402327892137447	-3.9596071157294	0
202	-1.1850235090733938	-1.6185268257448002	-4.256382584744724	1.8060505390960975	0
203	-1.4830055268218758	-2.488838421474698	3.4005605483800516	1.066078477095927	1
204	-0.3773026783406994	-3.18620065676684	1.784140795917399	-2.247925416282131	0
205	-3.077721280114172	-3.6571299902885706	-3.3248691699751505	3.444632324370299	0
206	-1.8747635177737991	-2.7447064804080785	3.8882636769074903	-2.2769093752900202	0
207	-3.3366114660404893	-3.939802770479891	-3.670299494607036	3.267074853052674	0
208	1.9059703155388574	3.2777511763308573	-3.841161592816558	-2.0710997199559147	1
209	-1.3128447801379877	-4.884530709005224	2.6470778633169587	-1.6809463572177241	0
210	-5.962418444561959	-4.643653014166476	-1.2981356132863924	2.6314747860543104	0
211	-1.8885075135334852	-1.9100513058124418	-3.061697456363762	2.131651305593593	0
212	-0.6893530841286455	-5.473645015213853	4.170683927130314	5.400560214605431	1
213	2.3170192820852904	3.134441222742999	-2.818552916825504	-2.734613416353801	1
214	-2.535157361690752	-1.8279560016395155	2.670869385397302	5.63182142736863	1
215	-5.9642642861278246	-5.333899850957939	-1.5015019178005866	3.525495597474508	0
216	2.7225046399941997	2.5424113966707003	-2.248661669957105	-3.649407429921712	1
217	-5.719880744669339	-2.4187072857152234	3.6095739260054365	-4.272865936345236	0
218	-3.9317484015424324	-3.357350861142624	-1.6302349235739764	3.4423477622347205	0
219	-3.6312250715429384	-4.1201161196918425	-3.4755675584519894	2.525739892458432	0
220	1.8737656517077002	3.3488476471053064	-1.9810628935732841	-2.321130135367587	1
221	2.7456807044895353	0.8276190079438419	-2.3955117225044344	-3.6855388239241496	1
222	-3.2046507498198102	-3.5026561879802194	3.212975004681277	3.2925015460107407	1
223	-4.493360571018561	-4.34577211978886	3.6183341725856573	-2.9919686482192835	0
224	-4.8999814973593425	-4.8489392106733185	-3.287695840870596	3.5606184475438365	0
225	2.353826803935756	5.437382427154333	-4.076940143087919	-1.7399127349133596	1
226	-3.0209412162684193	-2.4631753130882252	2.4468715234474785	-3.358769331765573	0
227	-1.632134137746061	-0.9125382646473454	1.6966715496770817	-4.145614166922149	0
228	-2.5075271645056807	-3.219136751161913	-4.120317346697985	3.78520789698276	0
229	-2.8958970041203917	-2.3210081744913933	-2.0108689310456187	3.381238360979482	0
230	-3.934360514641117	-5.073902365582444	3.9857439789710236	-1.8642958566405912	0
231	-0.5791275470051525	-3.5199998677901565	3.8209810802430955	4.431693735951855	1
232	-1.8780270047578214	-2.137936369286479	-3.6603480262493218	1.4992010743750115	0
233	-4.263427182590433	-4.338712773993917	2.9111188054416837	-2.8424066652804836	0
234	-1.8845129048701985	-0.6556304800714408	2.4013133422924504	-3.8925640030044657	0
235	-0.689390642591297	-3.3178903470703025	4.367037726276622	3.6174240812608054	1
236	2.7369846964211315	2.228620762785546	-2.8393125874530667	-2.8050105739941995	1
237	3.517209276444848	2.224472631458582	-1.213903918908814	-3.807984778174348	1
238	-1.4049263992014653	-2.1754713093266225	2.2279263320403526	-3.217097018371138	0
239	2.4528989663910785	3.927521874076933	-1.718900880017342	-2.8696125212930235	1
240	-3.4179867609829575	-4.17703887294928	-3.558663685232534	4.949660651276251	0
241	-0.7223709227434036	-3.7181046486018046	2.6679440173982902	-1.8061102167327903	0
242	-3.352039443220413	-3.251025459102693	-2.5549255956495682	3.699576186588062	0
243	2.9757463791648537	3.8335489208592217	-3.6865935619524137	-2.811941546289035	1
244	2.6279558974407875	3.4407888024770017	-1.1642515105051698	-2.145204126860313	1
245	-1.0814195418825538	-1.8829920455403641	-4.197339522286023	3.4283788868132956	0
246	-1.2126592731120007	-3.845613973067816	3.8887300016481414	1.7513477479419206	1
247	4.504012277877969	2.1919267625847993	-5.109194230810406	-3.894313673135656	1
248	-5.224193145108212	-2.213590874089952	1.8062327105475613	3.339419560495376	1
249	-3.0288067172682496	-3.2754802087547077	3.113503955347973	3.570489830325568	1
250	3.178784222456679	3.4214361899737633	-4.432657564014881	-2.5639142662310475	1
251	1.8290207348368808	2.639388243569022	-3.4929550727984773	-2.5150351258883004	1
252	3.5341231624105838	0.8715519117258133	-1.6805981804933452	-3.153468034510748	1
253	-3.9947060746055962	-1.3849141489144077	2.1198125550913973	4.2318552177144	1
254	-3.5684889975167096	-3.807996229245221	2.993915605839554	-2.952840148703562	0
255	-1.9037119054983866	-4.953839895837829	2.6559927026490913	-1.6918831236070335	0
256	-3.728126418004594	-3.7849561882753457	-3.422312647774848	2.720068633574653	0
257	3.2308300759650512	2.852713640820482	-2.275444477585087	-3.060768116169366	1
258	-3.0493414504055396	-4.407719401204857	2.8749580556453003	2.654471205458606	1
259	-1.3049326750510828	-3.479776369719021	4.099984726102222	-1.5073218831738802	0
260	3.273442464626454	2.135687350916771	-2.8754759095841984	-3.4831567934333454	1
261	-3.3315995780887886	-2.9634138724742094	-3.074505952115358	1.7634140942905967	0
262	-2.2325568528884454	-2.0819958454029432	2.5206170716767735	-3.4389769987592134	0
263	-2.625243840421216	-2.4344842062115237	3.4008140835967007	3.99188579115704	1
264	-2.776090857481577	-2.3040421330509973	-2.6330840608417136	2.6272493354504762	0
265	-3.5250795990467183	-3.9587413464095578	2.600724410571021	2.380619181215513	1
266	-1.5552386791263444	-2.270483616731036	-4.443862758178933	2.2968456914699353	0
267	-3.180601962045495	-2.6914048424557837	2.7260393423816693	-3.260161730238384	0
268	2.681371843136132	3.479058986057999	-3.3346950672141857	-2.6737426892064358	1
269	-6.287463546558832	-3.6340512149452424	2.8665646378406264	-4.1279563214772335	0
270	3.298522810278577	3.891463575331297	-4.348622936502412	-2.685037393563915	1
271	-0.5774581480370062	-1.3325407230708795	-4.311668197194223	2.1595642609902304	0
272	-3.7431190556833736	-1.6331259128304974	2.3120665690598203	2.877041610787036	1
273	0.11844400148038225	-5.255640345483967	3.787482462116829	4.57035326561582	1
274	-2.8592871273202562	-2.8614468393985946	-2.871168634770553	3.069295009521534	0
275	-2.911780469148095	-2.810507566818358	2.2260761686324306	-3.2764742875039996	0
276	-2.2741139615015964	-1.6943255048077344	3.388457456405289	-2.957663512194097	0
277	3.0352716487898093	2.4636151382825293	-1.5524132217340196	-2.869944350280159	1
278	-0.8166477934558043	-1.6714998583215326	2.413551969696649	-2.7415601978862942	0
279	4.044777838121446	2.078965089768657	-3.082869964163755	-2.8921725183574223	1
280	-3.589789175577922	-3.1554572079824452	2.1560767731057946	3.467600735021369	1
281	-1.5624330217794498	-5.949343129498509	4.405669536496346	1.7951764347635237	1
282	-5.000057555584103	-4.2681236363884025	-1.6009559890363105	4.24659764129209	0
283	-3.465307056901464	-3.2283340065799147	3.3262835489223956	2.761141533014825	1
284	-4.308263918750914	-4.115932646752345	3.109888224006392	-3.248790759430469	0
285	3.5413213729395814	1.6059407647077102	-1.825802061045829	-2.944588839653689	1
286	-2.584056324477438	-3.3099789793447507	2.7800561685364147	3.914048609126593	1
287	-2.7940856883953056	-3.192065938516481	-3.83225338629003	2.74891656774851	0
288	-1.6302697055564086	-3.187675449076409	1.9116447089743343	-2.977875978808427	0
289	-3.5319834308407536	-3.2512780024028576	3.534476328766205	1.0666811640208984	1
290	-1.5859948214154593	-4.742574734978048	3.313797232480768	2.6941953214733085	1
291	-4.759622455335992	-3.2328409400971423	2.558384814333391	-3.9216971173497424	0
292	-4.452371462811164	-3.971868810207744	-1.871713960948905	4.110178082845406	0
293	-4.755963334030178	-2.7763419183390106	2.9688475679972397	-3.9996766173074927	0
294	-1.7584899943834271	-1.6963424040271489	-2.992744024576778	3.1726671503558337	0
295	-3.0436549899205914	-3.9558640847030224	5.319145912567256	-1.1980294366624002	0
296	-2.4959387115851017	-3.0820647753886643	3.8712591290597618	-2.4108907596502647	0
297	-2.8295452366688663	-2.702706370323099	2.3026240420951	3.6129834145894657	1
298	1.1007434354631185	-5.012808673965249	4.36393831781886	2.0888204043883425	1
299	3.5658663170564644	0.9957597907034983	-1.3824016490901094	-2.865372332614903	1
300	-1.8712796554360058	-2.6587355913310793	3.4251799555464366	4.060150739905902	1
301	-4.174968838174106	-3.0427479611545136	3.2835686704680556	2.353024860050886	1
302	3.3822955784146056	2.2185771775316585	-3.434220149016193	-2.9528868805437893	1
303	-2.5688117656343348	-2.5710255302184937	-2.7856194312516456	3.4200180431981138	0
304	-3.3316055644754066	-3.224583652277439	2.8174499739766636	-3.2685691022872447	0
305	3.291381121653978	2.429845494368343	-4.80295881454843	-2.995176098698421	1
306	-2.928981342620335	-2.5075909361211424	3.158290968693852	-2.9678128776228205	0
307	2.2675147728458	3.1838727791969323	-2.978140845728409	-3.7303343867895506	1
308	-1.7562657842578682	-2.4321212758845343	-3.9698743675238757	2.173911718884031	0
309	-1.4025236108522476	-5.477837594435622	4.382813444824432	3.7170546469447645	1
310	-2.3368714499729633	-2.8762096927861345	2.726412437976138	3.270742572575737	1
311	-3.590769150191784	-3.1122631980146367	-1.931293172259788	2.23798417562885	0
312	-3.442421837401813	-2.6968049137793053	3.1553511789869395	3.8636132861927477	1
313	-0.16893383311749677	-4.92260081052547	3.911248819595966	4.6141108800828965	1
314	-6.397458036526644	-1.6535648452766565	2.7583919159889896	-5.512415165607343	0
315	-4.097144990964665	-2.9431390594612514	1.7860930727553523	-4.066603883082157	0
316	3.7284408472924833	2.7956344326530624	-3.702508472115487	-2.649802130796112	1
317	-2.0246066227948445	-3.7939468366043627	2.424820737185633	-2.5710055452529392	0
318	4.029181600435566	3.1071756663704555	-2.536467731666165	-3.1680575926662375	1
319	-3.7845147379796913	-3.205355191957952	2.702806971331587	-3.525787374956586	0
320	-4.216424954904529	-3.122206661801	2.607947748375082	4.725777536076496	1
321	3.740113214248941	4.436270015030212	-4.738726695752816	-3.9524366463766967	1
322	-4.460505212196657	-3.5002892121241005	-1.7138576672905548	1.983856170005398	0
323	-2.1881918604904587	-3.436391443867043	3.427375772958664	2.0448254588149246	1
324	-3.022788480592888	-2.3012435427059352	-1.774317509031655	2.6276648184715192	0
325	3.1911251338824345	3.2538866352474765	-5.700930944686355	-3.588038986841269	1
326	-2.540161379098007	-2.9770697719770087	3.7869510675671116	3.982623498421269	1
327	-4.132239623899927	-2.5886654618589984	2.8288221773331648	-3.89741343711188	0
328	-2.2197433090870184	-3.387101263028636	3.750431426704367	-2.087123566519838	0
329	2.9410730582386364	3.452983628564677	-1.1909924703513122	-2.0332116057728715	1
330	-2.4647688916746247	-2.394980845770125	2.600543456384994	-3.4526971779160878	0
331	-2.458947801641686	-1.813225926846352	3.156988443320171	3.3291001464807977	1
332	-2.984691778972605	-1.5573646222908617	3.300636529413165	-3.328721996697062	0
333	2.453988918732305	2.879353936553476	-3.8400462270571065	-2.2208563079902603	1
334	0.2540071950199767	-0.10223660964774517	-4.339602306413227	0.42655029417932155	0
335	-2.6095019700687603	-3.198941164064168	3.5820742037756803	2.4296827507873417	1
336	-0.5855762283018549	-5.273759142271617	3.56070163904752	2.969533294585154	1
337	-2.4446328183082633	-3.6139267079039215	2.4220658699858895	2.5808154929951277	1
338	-3.2594323063153325	-3.018477432691552	-3.03498382607584	2.382937289628396	0
339	-2.7597471540900345	-2.6769484553598732	-2.8448060303900617	3.4554016797515223	0
340	4.739421998270421	0.7335518214716257	-1.7652726502852099	-3.6817218052910388	1
341	-3.930042891322616	-3.4081273910052534	3.0146883573347703	2.629641009394235	1
342	2.2247445798961887	3.0706553329473265	-0.8186174416353778	-1.7587228623114435	1
343	3.8061489995794986	3.2148766797677655	-4.92301531566587	-3.497813195505831	1
